원보험사코드,원수사명,티커,생손보여부,공시분기,항목번호,항목명,종류주,값
KR0087,동양생명,082640,생명보험,2026.1Q,1,주당액면가액(원),-,5000.0
KR0087,동양생명,082640,생명보험,2026.2Q,1,주당액면가액(원),-,5000.0
KR0087,동양생명,082640,생명보험,2023.1Q,2,(연결)당기순이익(백만원),-,149572.0
KR0087,동양생명,082640,생명보험,2023.2Q,2,(연결)당기순이익(백만원),-,186748.0
KR0087,동양생명,082640,생명보험,2023.3Q,2,(연결)당기순이익(백만원),-,197827.0
KR0087,동양생명,082640,생명보험,2023.4Q,2,(연결)당기순이익(백만원),-,270646.0
KR0087,동양생명,082640,생명보험,2024.1Q,2,(연결)당기순이익(백만원),-,82673.0
KR0087,동양생명,082640,생명보험,2024.2Q,2,(연결)당기순이익(백만원),-,168354.0
KR0087,동양생명,082640,생명보험,2024.3Q,2,(연결)당기순이익(백만원),-,257613.0
KR0087,동양생명,082640,생명보험,2024.4Q,2,(연결)당기순이익(백만원),-,314293.0
KR0087,동양생명,082640,생명보험,2025.1Q,2,(연결)당기순이익(백만원),-,46194.0
KR0087,동양생명,082640,생명보험,2025.2Q,2,(연결)당기순이익(백만원),-,82412.0
KR0087,동양생명,082640,생명보험,2025.3Q,2,(연결)당기순이익(백만원),-,109856.0
KR0087,동양생명,082640,생명보험,2025.4Q,2,(연결)당기순이익(백만원),-,124494.0
KR0087,동양생명,082640,생명보험,2026.1Q,2,(연결)당기순이익(백만원),-,25023.0
KR0087,동양생명,082640,생명보험,2026.2Q,2,(연결)당기순이익(백만원),-,91930.0
KR0087,동양생명,082640,생명보험,2023.1Q,3,(별도)당기순이익(백만원),-,156496.0
KR0087,동양생명,082640,생명보험,2023.2Q,3,(별도)당기순이익(백만원),-,200250.0
KR0087,동양생명,082640,생명보험,2023.3Q,3,(별도)당기순이익(백만원),-,217494.0
KR0087,동양생명,082640,생명보험,2023.4Q,3,(별도)당기순이익(백만원),-,295746.0
KR0087,동양생명,082640,생명보험,2024.1Q,3,(별도)당기순이익(백만원),-,88486.0
KR0087,동양생명,082640,생명보험,2024.2Q,3,(별도)당기순이익(백만원),-,175343.0
KR0087,동양생명,082640,생명보험,2024.3Q,3,(별도)당기순이익(백만원),-,265720.0
KR0087,동양생명,082640,생명보험,2024.4Q,3,(별도)당기순이익(백만원),-,310158.0
KR0087,동양생명,082640,생명보험,2025.1Q,3,(별도)당기순이익(백만원),-,46740.0
KR0087,동양생명,082640,생명보험,2025.2Q,3,(별도)당기순이익(백만원),-,86772.0
KR0087,동양생명,082640,생명보험,2025.3Q,3,(별도)당기순이익(백만원),-,113213.0
KR0087,동양생명,082640,생명보험,2025.4Q,3,(별도)당기순이익(백만원),-,65837.0
KR0087,동양생명,082640,생명보험,2026.1Q,3,(별도)당기순이익(백만원),-,26692.0
KR0087,동양생명,082640,생명보험,2026.2Q,3,(별도)당기순이익(백만원),-,95827.0
KR0087,동양생명,082640,생명보험,2023.1Q,4,(연결)주당순이익(원),-,960.0
KR0087,동양생명,082640,생명보험,2023.2Q,4,(연결)주당순이익(원),-,1198.0
KR0087,동양생명,082640,생명보험,2023.3Q,4,(연결)주당순이익(원),-,1269.0
KR0087,동양생명,082640,생명보험,2023.4Q,4,(연결)주당순이익(원),-,1736.0
KR0087,동양생명,082640,생명보험,2024.1Q,4,(연결)주당순이익(원),-,530.0
KR0087,동양생명,082640,생명보험,2024.2Q,4,(연결)주당순이익(원),-,1080.0
KR0087,동양생명,082640,생명보험,2024.3Q,4,(연결)주당순이익(원),-,1652.0
KR0087,동양생명,082640,생명보험,2024.4Q,4,(연결)주당순이익(원),-,2015.0
KR0087,동양생명,082640,생명보험,2025.1Q,4,(연결)주당순이익(원),-,296.0
KR0087,동양생명,082640,생명보험,2025.2Q,4,(연결)주당순이익(원),-,528.0
KR0087,동양생명,082640,생명보험,2025.3Q,4,(연결)주당순이익(원),-,704.0
KR0087,동양생명,082640,생명보험,2025.4Q,4,(연결)주당순이익(원),-,798.0
KR0087,동양생명,082640,생명보험,2026.1Q,4,(연결)주당순이익(원),-,160.0
KR0087,동양생명,082640,생명보험,2026.2Q,4,(연결)주당순이익(원),-,589.0
KR0087,동양생명,082640,생명보험,2023.1Q,5,현금배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2023.2Q,5,현금배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2023.3Q,5,현금배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2023.4Q,5,현금배당금총액(백만원),-,62378.0
KR0087,동양생명,082640,생명보험,2024.1Q,5,현금배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2024.2Q,5,현금배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2024.3Q,5,현금배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2024.4Q,5,현금배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2025.1Q,5,현금배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2025.2Q,5,현금배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2025.3Q,5,현금배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2025.4Q,5,현금배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2026.1Q,5,현금배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2026.2Q,5,현금배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2023.1Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2023.2Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2023.3Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2023.4Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2024.1Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2024.2Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2024.3Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2024.4Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2025.1Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2025.2Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2025.3Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2025.4Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2026.1Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2026.2Q,6,주식배당금총액(백만원),-,0.0
KR0087,동양생명,082640,생명보험,2023.4Q,7,(연결)현금배당성향(%),-,23.0
KR0087,동양생명,082640,생명보험,2023.4Q,8,주당 현금배당금(원),보통주,400.0
KR0087,동양생명,082640,생명보험,2023.4Q,10,현금배당수익률(%),보통주,8.0
KR0094,신한라이프생명보험,X,생명보험,2023.1Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2023.2Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2023.3Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2023.4Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2024.1Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2024.2Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2024.3Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2024.4Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2025.1Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2025.2Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2025.3Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2025.4Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2026.1Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2026.2Q,1,주당액면가액(원),-,5000.0
KR0094,신한라이프생명보험,X,생명보험,2023.1Q,2,(연결)당기순이익(백만원),-,133812.0
KR0094,신한라이프생명보험,X,생명보험,2023.2Q,2,(연결)당기순이익(백만원),-,311682.0
KR0094,신한라이프생명보험,X,생명보험,2023.3Q,2,(연결)당기순이익(백만원),-,427623.0
KR0094,신한라이프생명보험,X,생명보험,2023.4Q,2,(연결)당기순이익(백만원),-,472395.0
KR0094,신한라이프생명보험,X,생명보험,2024.1Q,2,(연결)당기순이익(백만원),-,154192.0
KR0094,신한라이프생명보험,X,생명보험,2024.2Q,2,(연결)당기순이익(백만원),-,312907.0
KR0094,신한라이프생명보험,X,생명보험,2024.3Q,2,(연결)당기순이익(백만원),-,467107.0
KR0094,신한라이프생명보험,X,생명보험,2024.4Q,2,(연결)당기순이익(백만원),-,528401.0
KR0094,신한라이프생명보험,X,생명보험,2025.1Q,2,(연결)당기순이익(백만원),-,165172.0
KR0094,신한라이프생명보험,X,생명보험,2025.2Q,2,(연결)당기순이익(백만원),-,344348.0
KR0094,신한라이프생명보험,X,생명보험,2025.3Q,2,(연결)당기순이익(백만원),-,514515.0
KR0094,신한라이프생명보험,X,생명보험,2025.4Q,2,(연결)당기순이익(백만원),-,507708.0
KR0094,신한라이프생명보험,X,생명보험,2026.1Q,2,(연결)당기순이익(백만원),-,103145.0
KR0094,신한라이프생명보험,X,생명보험,2026.2Q,2,(연결)당기순이익(백만원),-,290636.0
KR0094,신한라이프생명보험,X,생명보험,2023.1Q,3,(별도)당기순이익(백만원),-,140571.0
KR0094,신한라이프생명보험,X,생명보험,2023.2Q,3,(별도)당기순이익(백만원),-,315757.0
KR0094,신한라이프생명보험,X,생명보험,2023.3Q,3,(별도)당기순이익(백만원),-,430331.0
KR0094,신한라이프생명보험,X,생명보험,2023.4Q,3,(별도)당기순이익(백만원),-,481851.0
KR0094,신한라이프생명보험,X,생명보험,2024.1Q,3,(별도)당기순이익(백만원),-,157757.0
KR0094,신한라이프생명보험,X,생명보험,2024.2Q,3,(별도)당기순이익(백만원),-,323644.0
KR0094,신한라이프생명보험,X,생명보험,2024.3Q,3,(별도)당기순이익(백만원),-,485621.0
KR0094,신한라이프생명보험,X,생명보험,2024.4Q,3,(별도)당기순이익(백만원),-,533681.0
KR0094,신한라이프생명보험,X,생명보험,2025.1Q,3,(별도)당기순이익(백만원),-,165632.0
KR0094,신한라이프생명보험,X,생명보험,2025.2Q,3,(별도)당기순이익(백만원),-,345267.0
KR0094,신한라이프생명보험,X,생명보험,2025.3Q,3,(별도)당기순이익(백만원),-,519261.0
KR0094,신한라이프생명보험,X,생명보험,2025.4Q,3,(별도)당기순이익(백만원),-,515916.0
KR0094,신한라이프생명보험,X,생명보험,2026.1Q,3,(별도)당기순이익(백만원),-,112027.0
KR0094,신한라이프생명보험,X,생명보험,2026.2Q,3,(별도)당기순이익(백만원),-,303989.0
KR0094,신한라이프생명보험,X,생명보험,2023.1Q,4,(연결)주당순이익(원),-,1134.0
KR0094,신한라이프생명보험,X,생명보험,2023.2Q,4,(연결)주당순이익(원),-,2648.0
KR0094,신한라이프생명보험,X,생명보험,2023.3Q,4,(연결)주당순이익(원),-,3627.0
KR0094,신한라이프생명보험,X,생명보험,2023.4Q,4,(연결)주당순이익(원),-,3991.0
KR0094,신한라이프생명보험,X,생명보험,2024.1Q,4,(연결)주당순이익(원),-,1310.0
KR0094,신한라이프생명보험,X,생명보험,2024.2Q,4,(연결)주당순이익(원),-,2659.0
KR0094,신한라이프생명보험,X,생명보험,2024.3Q,4,(연결)주당순이익(원),-,3969.0
KR0094,신한라이프생명보험,X,생명보험,2024.4Q,4,(연결)주당순이익(원),-,4475.0
KR0094,신한라이프생명보험,X,생명보험,2025.1Q,4,(연결)주당순이익(원),-,1405.0
KR0094,신한라이프생명보험,X,생명보험,2025.2Q,4,(연결)주당순이익(원),-,2931.0
KR0094,신한라이프생명보험,X,생명보험,2025.3Q,4,(연결)주당순이익(원),-,4402.0
KR0094,신한라이프생명보험,X,생명보험,2025.4Q,4,(연결)주당순이익(원),-,4333.0
KR0094,신한라이프생명보험,X,생명보험,2026.1Q,4,(연결)주당순이익(원),-,892.0
KR0094,신한라이프생명보험,X,생명보험,2026.2Q,4,(연결)주당순이익(원),-,2513.0
KR0094,신한라이프생명보험,X,생명보험,2023.1Q,5,현금배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2023.2Q,5,현금배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2023.3Q,5,현금배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2023.4Q,5,현금배당금총액(백만원),-,165338.0
KR0094,신한라이프생명보험,X,생명보험,2024.1Q,5,현금배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2024.2Q,5,현금배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2024.3Q,5,현금배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2024.4Q,5,현금배당금총액(백만원),-,528311.0
KR0094,신한라이프생명보험,X,생명보험,2025.1Q,5,현금배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2025.2Q,5,현금배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2025.3Q,5,현금배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2025.4Q,5,현금배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2026.1Q,5,현금배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2026.2Q,5,현금배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2023.1Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2023.2Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2023.3Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2023.4Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2024.1Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2024.2Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2024.3Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2024.4Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2025.1Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2025.2Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2025.3Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2025.4Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2026.1Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2026.2Q,6,주식배당금총액(백만원),-,0.0
KR0094,신한라이프생명보험,X,생명보험,2023.4Q,7,(연결)현금배당성향(%),-,35.0
KR0094,신한라이프생명보험,X,생명보험,2024.4Q,7,(연결)현금배당성향(%),-,99.98
KR0094,신한라이프생명보험,X,생명보험,2023.4Q,8,주당 현금배당금(원),보통주,1430.0
KR0094,신한라이프생명보험,X,생명보험,2024.4Q,8,주당 현금배당금(원),보통주,4568.0
KR0099,KB라이프생명,X,생명보험,2023.1Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2023.2Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2023.3Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2023.4Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2024.1Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2024.2Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2024.3Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2024.4Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2025.1Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2025.2Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2025.3Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2025.4Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2026.1Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2026.2Q,1,주당액면가액(원),-,10000.0
KR0099,KB라이프생명,X,생명보험,2023.1Q,2,(연결)당기순이익(백만원),-,121272.0
KR0099,KB라이프생명,X,생명보험,2023.2Q,2,(연결)당기순이익(백만원),-,220036.0
KR0099,KB라이프생명,X,생명보험,2023.3Q,2,(연결)당기순이익(백만원),-,280387.0
KR0099,KB라이프생명,X,생명보험,2023.4Q,2,(연결)당기순이익(백만원),-,256210.0
KR0099,KB라이프생명,X,생명보험,2024.1Q,2,(연결)당기순이익(백만원),-,103399.0
KR0099,KB라이프생명,X,생명보험,2024.2Q,2,(연결)당기순이익(백만원),-,202311.0
KR0099,KB라이프생명,X,생명보험,2024.3Q,2,(연결)당기순이익(백만원),-,276794.0
KR0099,KB라이프생명,X,생명보험,2024.4Q,2,(연결)당기순이익(백만원),-,269404.0
KR0099,KB라이프생명,X,생명보험,2025.1Q,2,(연결)당기순이익(백만원),-,86961.0
KR0099,KB라이프생명,X,생명보험,2025.2Q,2,(연결)당기순이익(백만원),-,189128.0
KR0099,KB라이프생명,X,생명보험,2025.3Q,2,(연결)당기순이익(백만원),-,254794.0
KR0099,KB라이프생명,X,생명보험,2025.4Q,2,(연결)당기순이익(백만원),-,243971.0
KR0099,KB라이프생명,X,생명보험,2026.1Q,2,(연결)당기순이익(백만원),-,79818.0
KR0099,KB라이프생명,X,생명보험,2026.2Q,2,(연결)당기순이익(백만원),-,150622.0
KR0099,KB라이프생명,X,생명보험,2023.1Q,3,(별도)당기순이익(백만원),-,129802.0
KR0099,KB라이프생명,X,생명보험,2023.2Q,3,(별도)당기순이익(백만원),-,234830.0
KR0099,KB라이프생명,X,생명보험,2023.3Q,3,(별도)당기순이익(백만원),-,296874.0
KR0099,KB라이프생명,X,생명보험,2023.4Q,3,(별도)당기순이익(백만원),-,258511.0
KR0099,KB라이프생명,X,생명보험,2024.1Q,3,(별도)당기순이익(백만원),-,105356.0
KR0099,KB라이프생명,X,생명보험,2024.2Q,3,(별도)당기순이익(백만원),-,211995.0
KR0099,KB라이프생명,X,생명보험,2024.3Q,3,(별도)당기순이익(백만원),-,295436.0
KR0099,KB라이프생명,X,생명보험,2024.4Q,3,(별도)당기순이익(백만원),-,299878.0
KR0099,KB라이프생명,X,생명보험,2025.1Q,3,(별도)당기순이익(백만원),-,90315.0
KR0099,KB라이프생명,X,생명보험,2025.2Q,3,(별도)당기순이익(백만원),-,200155.0
KR0099,KB라이프생명,X,생명보험,2025.3Q,3,(별도)당기순이익(백만원),-,267252.0
KR0099,KB라이프생명,X,생명보험,2025.4Q,3,(별도)당기순이익(백만원),-,265888.0
KR0099,KB라이프생명,X,생명보험,2026.1Q,3,(별도)당기순이익(백만원),-,83689.0
KR0099,KB라이프생명,X,생명보험,2026.2Q,3,(별도)당기순이익(백만원),-,158134.0
KR0099,KB라이프생명,X,생명보험,2023.1Q,4,(연결)주당순이익(원),-,7580.0
KR0099,KB라이프생명,X,생명보험,2023.2Q,4,(연결)주당순이익(원),-,13581.0
KR0099,KB라이프생명,X,생명보험,2023.3Q,4,(연결)주당순이익(원),-,17306.0
KR0099,KB라이프생명,X,생명보험,2023.4Q,4,(연결)주당순이익(원),-,15814.0
KR0099,KB라이프생명,X,생명보험,2024.1Q,4,(연결)주당순이익(원),-,6382.0
KR0099,KB라이프생명,X,생명보험,2024.2Q,4,(연결)주당순이익(원),-,12487.0
KR0099,KB라이프생명,X,생명보험,2024.3Q,4,(연결)주당순이익(원),-,17084.0
KR0099,KB라이프생명,X,생명보험,2024.4Q,4,(연결)주당순이익(원),-,16628.0
KR0099,KB라이프생명,X,생명보험,2025.1Q,4,(연결)주당순이익(원),-,5367.0
KR0099,KB라이프생명,X,생명보험,2025.2Q,4,(연결)주당순이익(원),-,11673.0
KR0099,KB라이프생명,X,생명보험,2025.3Q,4,(연결)주당순이익(원),-,15727.0
KR0099,KB라이프생명,X,생명보험,2025.4Q,4,(연결)주당순이익(원),-,15059.0
KR0099,KB라이프생명,X,생명보험,2026.1Q,4,(연결)주당순이익(원),-,4927.0
KR0099,KB라이프생명,X,생명보험,2026.2Q,4,(연결)주당순이익(원),-,9297.0
KR0099,KB라이프생명,X,생명보험,2023.1Q,5,현금배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2023.2Q,5,현금배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2023.3Q,5,현금배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2023.4Q,5,현금배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2024.1Q,5,현금배당금총액(백만원),-,150000.0
KR0099,KB라이프생명,X,생명보험,2024.2Q,5,현금배당금총액(백만원),-,150000.0
KR0099,KB라이프생명,X,생명보험,2024.3Q,5,현금배당금총액(백만원),-,150000.0
KR0099,KB라이프생명,X,생명보험,2024.4Q,5,현금배당금총액(백만원),-,280000.0
KR0099,KB라이프생명,X,생명보험,2025.1Q,5,현금배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2025.2Q,5,현금배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2025.3Q,5,현금배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2025.4Q,5,현금배당금총액(백만원),-,120000.0
KR0099,KB라이프생명,X,생명보험,2026.1Q,5,현금배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2026.2Q,5,현금배당금총액(백만원),-,100000.0
KR0099,KB라이프생명,X,생명보험,2023.1Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2023.2Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2023.3Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2023.4Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2024.1Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2024.2Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2024.3Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2024.4Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2025.1Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2025.2Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2025.3Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2025.4Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2026.1Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2026.2Q,6,주식배당금총액(백만원),-,0.0
KR0099,KB라이프생명,X,생명보험,2024.1Q,7,(연결)현금배당성향(%),-,145.1
KR0099,KB라이프생명,X,생명보험,2024.2Q,7,(연결)현금배당성향(%),-,74.1
KR0099,KB라이프생명,X,생명보험,2024.3Q,7,(연결)현금배당성향(%),-,54.2
KR0099,KB라이프생명,X,생명보험,2024.4Q,7,(연결)현금배당성향(%),-,103.9
KR0099,KB라이프생명,X,생명보험,2025.4Q,7,(연결)현금배당성향(%),-,49.2
KR0099,KB라이프생명,X,생명보험,2026.2Q,7,(연결)현금배당성향(%),-,66.4
KR0099,KB라이프생명,X,생명보험,2024.1Q,8,주당 현금배당금(원),보통주,9258.0
KR0099,KB라이프생명,X,생명보험,2024.2Q,8,주당 현금배당금(원),보통주,9258.0
KR0099,KB라이프생명,X,생명보험,2024.3Q,8,주당 현금배당금(원),보통주,9258.0
KR0099,KB라이프생명,X,생명보험,2024.4Q,8,주당 현금배당금(원),보통주,17282.0
KR0099,KB라이프생명,X,생명보험,2025.4Q,8,주당 현금배당금(원),보통주,7407.0
KR0099,KB라이프생명,X,생명보험,2026.2Q,8,주당 현금배당금(원),보통주,6172.0
KR0104,농협생명보험,X,생명보험,2023.1Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2023.2Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2023.3Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2023.4Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2024.1Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2024.2Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2024.3Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2024.4Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2025.1Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2025.2Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2025.3Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2025.4Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2026.1Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2026.2Q,1,주당액면가액(원),-,5000.0
KR0104,농협생명보험,X,생명보험,2023.1Q,2,(연결)당기순이익(백만원),-,114644.0
KR0104,농협생명보험,X,생명보험,2023.2Q,2,(연결)당기순이익(백만원),-,141491.0
KR0104,농협생명보험,X,생명보험,2023.3Q,2,(연결)당기순이익(백만원),-,135777.0
KR0104,농협생명보험,X,생명보험,2023.4Q,2,(연결)당기순이익(백만원),-,181707.0
KR0104,농협생명보험,X,생명보험,2024.1Q,2,(연결)당기순이익(백만원),-,78435.0
KR0104,농협생명보험,X,생명보험,2024.2Q,2,(연결)당기순이익(백만원),-,163904.0
KR0104,농협생명보험,X,생명보험,2024.3Q,2,(연결)당기순이익(백만원),-,247843.0
KR0104,농협생명보험,X,생명보험,2024.4Q,2,(연결)당기순이익(백만원),-,246054.0
KR0104,농협생명보험,X,생명보험,2025.1Q,2,(연결)당기순이익(백만원),-,65144.0
KR0104,농협생명보험,X,생명보험,2025.2Q,2,(연결)당기순이익(백만원),-,154716.0
KR0104,농협생명보험,X,생명보험,2025.3Q,2,(연결)당기순이익(백만원),-,210862.0
KR0104,농협생명보험,X,생명보험,2025.4Q,2,(연결)당기순이익(백만원),-,215549.0
KR0104,농협생명보험,X,생명보험,2026.1Q,2,(연결)당기순이익(백만원),-,27215.0
KR0104,농협생명보험,X,생명보험,2026.2Q,2,(연결)당기순이익(백만원),-,35055.0
KR0104,농협생명보험,X,생명보험,2023.1Q,3,(별도)당기순이익(백만원),-,114644.0
KR0104,농협생명보험,X,생명보험,2023.2Q,3,(별도)당기순이익(백만원),-,141491.0
KR0104,농협생명보험,X,생명보험,2023.3Q,3,(별도)당기순이익(백만원),-,135777.0
KR0104,농협생명보험,X,생명보험,2023.4Q,3,(별도)당기순이익(백만원),-,181707.0
