원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,공시분기,값,값_당분기
KR0094,신한라이프생명보험,,생명보험,13,자동차손익,2026.2Q,0.0,0.0
KR0094,신한라이프생명보험,,생명보험,14,일반손익,2026.2Q,0.0,0.0
KR0094,신한라이프생명보험,,생명보험,15,기타영업수익,2026.2Q,0.0,0.0
KR0094,신한라이프생명보험,,생명보험,16,기타사업비용,2026.2Q,40215.0,22928.0
KR0094,신한라이프생명보험,,생명보험,17,투자손익,2026.2Q,118227.0,124605.0
KR0094,신한라이프생명보험,,생명보험,18,투자이익,2026.2Q,3336433.0,2513831.0
KR0094,신한라이프생명보험,,생명보험,19,보험금융손익,2026.2Q,-3218206.0,-2389226.0
KR0094,신한라이프생명보험,,생명보험,20,영업이익,2026.2Q,426825.0,271898.0
KR0094,신한라이프생명보험,,생명보험,21,영업외손익,2026.2Q,-13591.0,-8728.0
KR0094,신한라이프생명보험,,생명보험,22,세전이익,2026.2Q,413234.0,263170.0
KR0094,신한라이프생명보험,,생명보험,23,법인세,2026.2Q,109245.0,71208.0
KR0094,신한라이프생명보험,,생명보험,24,당기순이익,2026.2Q,303989.0,191962.0
KR0095,메트라이프생명보험,,생명보험,1,보험손익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,2,생명장기 손익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,3,생명장기 원수손익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,4,원수 CSM상각,2023.4Q,208561.289,
KR0095,메트라이프생명보험,,생명보험,5,원수 위험조정 변동,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,6,원수 예실차,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,7,기타 생명장기 원수손익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,8,생명장기 재보험손익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,9,재보험 CSM상각,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,10,재보험 위험조정 변동,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,11,재보험 예실차,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,12,기타 생명장기 재보험손익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,13,자동차손익,2023.4Q,0.0,
KR0095,메트라이프생명보험,,생명보험,14,일반손익,2023.4Q,0.0,
KR0095,메트라이프생명보험,,생명보험,15,기타영업수익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,16,기타사업비용,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,17,투자손익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,18,투자이익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,19,보험금융손익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,20,영업이익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,21,영업외손익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,22,세전이익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,23,법인세,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,24,당기순이익,2023.4Q,,
KR0095,메트라이프생명보험,,생명보험,1,보험손익,2024.4Q,143894.0,
KR0095,메트라이프생명보험,,생명보험,2,생명장기 손익,2024.4Q,155980.0,
KR0095,메트라이프생명보험,,생명보험,3,생명장기 원수손익,2024.4Q,164512.0,
KR0095,메트라이프생명보험,,생명보험,4,원수 CSM상각,2024.4Q,191235.0,
KR0095,메트라이프생명보험,,생명보험,5,원수 위험조정 변동,2024.4Q,26752.0,
KR0095,메트라이프생명보험,,생명보험,6,원수 예실차,2024.4Q,4797.0,
KR0095,메트라이프생명보험,,생명보험,7,기타 생명장기 원수손익,2024.4Q,-58272.0,
KR0095,메트라이프생명보험,,생명보험,8,생명장기 재보험손익,2024.4Q,-8532.0,
KR0095,메트라이프생명보험,,생명보험,9,재보험 CSM상각,2024.4Q,-6159.0,
KR0095,메트라이프생명보험,,생명보험,10,재보험 위험조정 변동,2024.4Q,-278.0,
KR0095,메트라이프생명보험,,생명보험,11,재보험 예실차,2024.4Q,-2610.0,
KR0095,메트라이프생명보험,,생명보험,12,기타 생명장기 재보험손익,2024.4Q,515.0,
KR0095,메트라이프생명보험,,생명보험,13,자동차손익,2024.4Q,0.0,
KR0095,메트라이프생명보험,,생명보험,14,일반손익,2024.4Q,0.0,
KR0095,메트라이프생명보험,,생명보험,15,기타영업수익,2024.4Q,0.0,
KR0095,메트라이프생명보험,,생명보험,16,기타사업비용,2024.4Q,12086.0,
KR0095,메트라이프생명보험,,생명보험,17,투자손익,2024.4Q,3044.0,
KR0095,메트라이프생명보험,,생명보험,18,투자이익,2024.4Q,1861907.0,
KR0095,메트라이프생명보험,,생명보험,19,보험금융손익,2024.4Q,-1858863.0,
KR0095,메트라이프생명보험,,생명보험,20,영업이익,2024.4Q,146938.0,
KR0095,메트라이프생명보험,,생명보험,21,영업외손익,2024.4Q,181.0,
KR0095,메트라이프생명보험,,생명보험,22,세전이익,2024.4Q,147119.0,
KR0095,메트라이프생명보험,,생명보험,23,법인세,2024.4Q,17287.0,
KR0095,메트라이프생명보험,,생명보험,24,당기순이익,2024.4Q,129832.0,
KR0095,메트라이프생명보험,,생명보험,1,보험손익,2025.4Q,214992.0,
KR0095,메트라이프생명보험,,생명보험,2,생명장기 손익,2025.4Q,227890.0,
KR0095,메트라이프생명보험,,생명보험,3,생명장기 원수손익,2025.4Q,236247.0,
KR0095,메트라이프생명보험,,생명보험,4,원수 CSM상각,2025.4Q,210554.0,
KR0095,메트라이프생명보험,,생명보험,5,원수 위험조정 변동,2025.4Q,33229.0,
KR0095,메트라이프생명보험,,생명보험,6,원수 예실차,2025.4Q,6744.0,
KR0095,메트라이프생명보험,,생명보험,7,기타 생명장기 원수손익,2025.4Q,-14280.0,
KR0095,메트라이프생명보험,,생명보험,8,생명장기 재보험손익,2025.4Q,-8357.0,
KR0095,메트라이프생명보험,,생명보험,9,재보험 CSM상각,2025.4Q,-6668.0,
KR0095,메트라이프생명보험,,생명보험,10,재보험 위험조정 변동,2025.4Q,-546.0,
KR0095,메트라이프생명보험,,생명보험,11,재보험 예실차,2025.4Q,-1152.0,
KR0095,메트라이프생명보험,,생명보험,12,기타 생명장기 재보험손익,2025.4Q,9.0,
KR0095,메트라이프생명보험,,생명보험,13,자동차손익,2025.4Q,0.0,
KR0095,메트라이프생명보험,,생명보험,14,일반손익,2025.4Q,0.0,
KR0095,메트라이프생명보험,,생명보험,15,기타영업수익,2025.4Q,0.0,
KR0095,메트라이프생명보험,,생명보험,16,기타사업비용,2025.4Q,12898.0,
KR0095,메트라이프생명보험,,생명보험,17,투자손익,2025.4Q,-23310.0,
KR0095,메트라이프생명보험,,생명보험,18,투자이익,2025.4Q,3134978.0,
KR0095,메트라이프생명보험,,생명보험,19,보험금융손익,2025.4Q,-3158288.0,
KR0095,메트라이프생명보험,,생명보험,20,영업이익,2025.4Q,191683.0,
KR0095,메트라이프생명보험,,생명보험,21,영업외손익,2025.4Q,-98.0,
KR0095,메트라이프생명보험,,생명보험,22,세전이익,2025.4Q,191584.0,
KR0095,메트라이프생명보험,,생명보험,23,법인세,2025.4Q,56455.0,
KR0095,메트라이프생명보험,,생명보험,24,당기순이익,2025.4Q,135129.0,
KR0097,하나생명보험,,생명보험,1,보험손익,2023.4Q,9657.010426,
KR0097,하나생명보험,,생명보험,2,생명장기 손익,2023.4Q,,
KR0097,하나생명보험,,생명보험,3,생명장기 원수손익,2023.4Q,,
KR0097,하나생명보험,,생명보험,4,원수 CSM상각,2023.4Q,27913.708,
KR0097,하나생명보험,,생명보험,5,원수 위험조정 변동,2023.4Q,2851.628,
KR0097,하나생명보험,,생명보험,6,원수 예실차,2023.4Q,,
KR0097,하나생명보험,,생명보험,7,기타 생명장기 원수손익,2023.4Q,,
KR0097,하나생명보험,,생명보험,8,생명장기 재보험손익,2023.4Q,,
KR0097,하나생명보험,,생명보험,9,재보험 CSM상각,2023.4Q,,
KR0097,하나생명보험,,생명보험,10,재보험 위험조정 변동,2023.4Q,,
KR0097,하나생명보험,,생명보험,11,재보험 예실차,2023.4Q,,
KR0097,하나생명보험,,생명보험,12,기타 생명장기 재보험손익,2023.4Q,,
KR0097,하나생명보험,,생명보험,13,자동차손익,2023.4Q,0.0,
KR0097,하나생명보험,,생명보험,14,일반손익,2023.4Q,0.0,
KR0097,하나생명보험,,생명보험,15,기타영업수익,2023.4Q,0.0,
KR0097,하나생명보험,,생명보험,16,기타사업비용,2023.4Q,14974.279634,
KR0097,하나생명보험,,생명보험,17,투자손익,2023.4Q,,
KR0097,하나생명보험,,생명보험,18,투자이익,2023.4Q,,
KR0097,하나생명보험,,생명보험,19,보험금융손익,2023.4Q,-305673.802631,
KR0097,하나생명보험,,생명보험,20,영업이익,2023.4Q,6044.556314,
KR0097,하나생명보험,,생명보험,21,영업외손익,2023.4Q,-840.198122,
KR0097,하나생명보험,,생명보험,22,세전이익,2023.4Q,5204.358192,
KR0097,하나생명보험,,생명보험,23,법인세,2023.4Q,-192.382147,
KR0097,하나생명보험,,생명보험,24,당기순이익,2023.4Q,5396.740339,
KR0097,하나생명보험,,생명보험,1,보험손익,2024.4Q,18348.798396,
KR0097,하나생명보험,,생명보험,2,생명장기 손익,2024.4Q,31098.234022,
KR0097,하나생명보험,,생명보험,3,생명장기 원수손익,2024.4Q,28358.427,
KR0097,하나생명보험,,생명보험,4,원수 CSM상각,2024.4Q,39857.491,
KR0097,하나생명보험,,생명보험,5,원수 위험조정 변동,2024.4Q,3713.862,
KR0097,하나생명보험,,생명보험,6,원수 예실차,2024.4Q,4054.65,
KR0097,하나생명보험,,생명보험,7,기타 생명장기 원수손익,2024.4Q,-19267.576,
KR0097,하나생명보험,,생명보험,8,생명장기 재보험손익,2024.4Q,2739.807022,
KR0097,하나생명보험,,생명보험,9,재보험 CSM상각,2024.4Q,-2457.679,
KR0097,하나생명보험,,생명보험,10,재보험 위험조정 변동,2024.4Q,-368.378,
KR0097,하나생명보험,,생명보험,11,재보험 예실차,2024.4Q,655.234,
KR0097,하나생명보험,,생명보험,12,기타 생명장기 재보험손익,2024.4Q,4910.630022,
KR0097,하나생명보험,,생명보험,13,자동차손익,2024.4Q,0.0,
KR0097,하나생명보험,,생명보험,14,일반손익,2024.4Q,0.0,
KR0097,하나생명보험,,생명보험,15,기타영업수익,2024.4Q,0.0,
KR0097,하나생명보험,,생명보험,16,기타사업비용,2024.4Q,12749.435944,
KR0097,하나생명보험,,생명보험,17,투자손익,2024.4Q,,
KR0097,하나생명보험,,생명보험,18,투자이익,2024.4Q,,
KR0097,하나생명보험,,생명보험,19,보험금융손익,2024.4Q,-250891.308132,
KR0097,하나생명보험,,생명보험,20,영업이익,2024.4Q,13907.495836,
KR0097,하나생명보험,,생명보험,21,영업외손익,2024.4Q,-347.902591,
KR0097,하나생명보험,,생명보험,22,세전이익,2024.4Q,13559.593245,
KR0097,하나생명보험,,생명보험,23,법인세,2024.4Q,1135.169805,
KR0097,하나생명보험,,생명보험,24,당기순이익,2024.4Q,12424.42344,
KR0097,하나생명보험,,생명보험,1,보험손익,2025.4Q,33699.865917,
KR0097,하나생명보험,,생명보험,2,생명장기 손익,2025.4Q,47916.282013,
KR0097,하나생명보험,,생명보험,3,생명장기 원수손익,2025.4Q,53255.728,
KR0097,하나생명보험,,생명보험,4,원수 CSM상각,2025.4Q,53843.618,
KR0097,하나생명보험,,생명보험,5,원수 위험조정 변동,2025.4Q,1833.232,
KR0097,하나생명보험,,생명보험,6,원수 예실차,2025.4Q,-1916.008,
KR0097,하나생명보험,,생명보험,7,기타 생명장기 원수손익,2025.4Q,-505.114,
KR0097,하나생명보험,,생명보험,8,생명장기 재보험손익,2025.4Q,-5339.445987,
KR0097,하나생명보험,,생명보험,9,재보험 CSM상각,2025.4Q,-3648.535,
KR0097,하나생명보험,,생명보험,10,재보험 위험조정 변동,2025.4Q,-122.675,
KR0097,하나생명보험,,생명보험,11,재보험 예실차,2025.4Q,25.243,
KR0097,하나생명보험,,생명보험,12,기타 생명장기 재보험손익,2025.4Q,-1593.478987,
KR0097,하나생명보험,,생명보험,13,자동차손익,2025.4Q,0.0,
KR0097,하나생명보험,,생명보험,14,일반손익,2025.4Q,0.0,
KR0097,하나생명보험,,생명보험,15,기타영업수익,2025.4Q,0.0,
KR0097,하나생명보험,,생명보험,16,기타사업비용,2025.4Q,14216.416837,
KR0097,하나생명보험,,생명보험,17,투자손익,2025.4Q,821.407415,
KR0097,하나생명보험,,생명보험,18,투자이익,2025.4Q,317891.058866,
KR0097,하나생명보험,,생명보험,19,보험금융손익,2025.4Q,-317069.651451,
KR0097,하나생명보험,,생명보험,20,영업이익,2025.4Q,34521.273332,
KR0097,하나생명보험,,생명보험,21,영업외손익,2025.4Q,-486.621683,
KR0097,하나생명보험,,생명보험,22,세전이익,2025.4Q,34034.651649,
KR0097,하나생명보험,,생명보험,23,법인세,2025.4Q,4342.749993,
KR0097,하나생명보험,,생명보험,24,당기순이익,2025.4Q,29691.901656,
KR0099,KB라이프생명,,생명보험,1,보험손익,2023.1Q,,
KR0099,KB라이프생명,,생명보험,2,생명장기 손익,2023.1Q,65577.0,65577.0
KR0099,KB라이프생명,,생명보험,3,생명장기 원수손익,2023.1Q,67723.0,67723.0
KR0099,KB라이프생명,,생명보험,4,원수 CSM상각,2023.1Q,68345.0,68345.0
KR0099,KB라이프생명,,생명보험,5,원수 위험조정 변동,2023.1Q,7750.0,7750.0
KR0099,KB라이프생명,,생명보험,6,원수 예실차,2023.1Q,15077.0,15077.0
KR0099,KB라이프생명,,생명보험,7,기타 생명장기 원수손익,2023.1Q,-23449.0,-23449.0
KR0099,KB라이프생명,,생명보험,8,생명장기 재보험손익,2023.1Q,-2146.0,-2146.0
KR0099,KB라이프생명,,생명보험,9,재보험 CSM상각,2023.1Q,-1131.0,-1131.0
KR0099,KB라이프생명,,생명보험,10,재보험 위험조정 변동,2023.1Q,-82.0,-82.0
KR0099,KB라이프생명,,생명보험,11,재보험 예실차,2023.1Q,-614.0,-614.0
KR0099,KB라이프생명,,생명보험,12,기타 생명장기 재보험손익,2023.1Q,-319.0,-319.0
KR0099,KB라이프생명,,생명보험,13,자동차손익,2023.1Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,14,일반손익,2023.1Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,15,기타영업수익,2023.1Q,,
KR0099,KB라이프생명,,생명보험,16,기타사업비용,2023.1Q,,
KR0099,KB라이프생명,,생명보험,17,투자손익,2023.1Q,,
KR0099,KB라이프생명,,생명보험,18,투자이익,2023.1Q,,
KR0099,KB라이프생명,,생명보험,19,보험금융손익,2023.1Q,,
KR0099,KB라이프생명,,생명보험,20,영업이익,2023.1Q,,
KR0099,KB라이프생명,,생명보험,21,영업외손익,2023.1Q,,
KR0099,KB라이프생명,,생명보험,22,세전이익,2023.1Q,,
KR0099,KB라이프생명,,생명보험,23,법인세,2023.1Q,,
KR0099,KB라이프생명,,생명보험,24,당기순이익,2023.1Q,,
KR0099,KB라이프생명,,생명보험,1,보험손익,2023.2Q,,
KR0099,KB라이프생명,,생명보험,2,생명장기 손익,2023.2Q,152021.0,86444.0
KR0099,KB라이프생명,,생명보험,3,생명장기 원수손익,2023.2Q,154624.0,86901.0
KR0099,KB라이프생명,,생명보험,4,원수 CSM상각,2023.2Q,139938.0,71593.0
KR0099,KB라이프생명,,생명보험,5,원수 위험조정 변동,2023.2Q,15918.0,8168.0
KR0099,KB라이프생명,,생명보험,6,원수 예실차,2023.2Q,17818.0,2741.0
KR0099,KB라이프생명,,생명보험,7,기타 생명장기 원수손익,2023.2Q,-19050.0,4399.0
KR0099,KB라이프생명,,생명보험,8,생명장기 재보험손익,2023.2Q,-2603.0,-457.0
KR0099,KB라이프생명,,생명보험,9,재보험 CSM상각,2023.2Q,-2248.0,-1117.0
KR0099,KB라이프생명,,생명보험,10,재보험 위험조정 변동,2023.2Q,-157.0,-75.0
KR0099,KB라이프생명,,생명보험,11,재보험 예실차,2023.2Q,-645.0,-31.0
KR0099,KB라이프생명,,생명보험,12,기타 생명장기 재보험손익,2023.2Q,447.0,766.0
KR0099,KB라이프생명,,생명보험,13,자동차손익,2023.2Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,14,일반손익,2023.2Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,15,기타영업수익,2023.2Q,,
KR0099,KB라이프생명,,생명보험,16,기타사업비용,2023.2Q,,
KR0099,KB라이프생명,,생명보험,17,투자손익,2023.2Q,,
KR0099,KB라이프생명,,생명보험,18,투자이익,2023.2Q,,
KR0099,KB라이프생명,,생명보험,19,보험금융손익,2023.2Q,,
KR0099,KB라이프생명,,생명보험,20,영업이익,2023.2Q,,
KR0099,KB라이프생명,,생명보험,21,영업외손익,2023.2Q,,
KR0099,KB라이프생명,,생명보험,22,세전이익,2023.2Q,,
KR0099,KB라이프생명,,생명보험,23,법인세,2023.2Q,,
KR0099,KB라이프생명,,생명보험,24,당기순이익,2023.2Q,,
KR0099,KB라이프생명,,생명보험,1,보험손익,2023.3Q,207078.0,
KR0099,KB라이프생명,,생명보험,2,생명장기 손익,2023.3Q,231267.0,79246.0
KR0099,KB라이프생명,,생명보험,3,생명장기 원수손익,2023.3Q,233988.0,79364.0
KR0099,KB라이프생명,,생명보험,4,원수 CSM상각,2023.3Q,213049.0,73111.0
KR0099,KB라이프생명,,생명보험,5,원수 위험조정 변동,2023.3Q,24345.0,8427.0
KR0099,KB라이프생명,,생명보험,6,원수 예실차,2023.3Q,10424.0,-7394.0
KR0099,KB라이프생명,,생명보험,7,기타 생명장기 원수손익,2023.3Q,-13830.0,5220.0
KR0099,KB라이프생명,,생명보험,8,생명장기 재보험손익,2023.3Q,-2721.0,-118.0
KR0099,KB라이프생명,,생명보험,9,재보험 CSM상각,2023.3Q,-3604.0,-1356.0
KR0099,KB라이프생명,,생명보험,10,재보험 위험조정 변동,2023.3Q,-220.0,-63.0
KR0099,KB라이프생명,,생명보험,11,재보험 예실차,2023.3Q,-256.0,389.0
KR0099,KB라이프생명,,생명보험,12,기타 생명장기 재보험손익,2023.3Q,1359.0,912.0
KR0099,KB라이프생명,,생명보험,13,자동차손익,2023.3Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,14,일반손익,2023.3Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,15,기타영업수익,2023.3Q,0.0,
KR0099,KB라이프생명,,생명보험,16,기타사업비용,2023.3Q,24189.0,
KR0099,KB라이프생명,,생명보험,17,투자손익,2023.3Q,189878.0,
KR0099,KB라이프생명,,생명보험,18,투자이익,2023.3Q,953978.0,
KR0099,KB라이프생명,,생명보험,19,보험금융손익,2023.3Q,-764100.0,
KR0099,KB라이프생명,,생명보험,20,영업이익,2023.3Q,396956.0,
KR0099,KB라이프생명,,생명보험,21,영업외손익,2023.3Q,-704.0,
KR0099,KB라이프생명,,생명보험,22,세전이익,2023.3Q,396252.0,
KR0099,KB라이프생명,,생명보험,23,법인세,2023.3Q,99378.0,
KR0099,KB라이프생명,,생명보험,24,당기순이익,2023.3Q,296874.0,
KR0099,KB라이프생명,,생명보험,1,보험손익,2023.4Q,236601.0,29523.0
KR0099,KB라이프생명,,생명보험,2,생명장기 손익,2023.4Q,268641.0,37374.0
KR0099,KB라이프생명,,생명보험,3,생명장기 원수손익,2023.4Q,271908.0,37920.0
KR0099,KB라이프생명,,생명보험,4,원수 CSM상각,2023.4Q,283905.0,70856.0
KR0099,KB라이프생명,,생명보험,5,원수 위험조정 변동,2023.4Q,32276.0,7931.0
KR0099,KB라이프생명,,생명보험,6,원수 예실차,2023.4Q,-15709.0,-26133.0
KR0099,KB라이프생명,,생명보험,7,기타 생명장기 원수손익,2023.4Q,-28564.0,-14734.0
KR0099,KB라이프생명,,생명보험,8,생명장기 재보험손익,2023.4Q,-3267.0,-546.0
KR0099,KB라이프생명,,생명보험,9,재보험 CSM상각,2023.4Q,-6003.0,-2399.0
KR0099,KB라이프생명,,생명보험,10,재보험 위험조정 변동,2023.4Q,-285.0,-65.0
KR0099,KB라이프생명,,생명보험,11,재보험 예실차,2023.4Q,79.0,335.0
KR0099,KB라이프생명,,생명보험,12,기타 생명장기 재보험손익,2023.4Q,2942.0,1583.0
KR0099,KB라이프생명,,생명보험,13,자동차손익,2023.4Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,14,일반손익,2023.4Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,15,기타영업수익,2023.4Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,16,기타사업비용,2023.4Q,32040.0,7851.0
KR0099,KB라이프생명,,생명보험,17,투자손익,2023.4Q,119185.0,-70693.0
KR0099,KB라이프생명,,생명보험,18,투자이익,2023.4Q,1346452.0,392474.0
KR0099,KB라이프생명,,생명보험,19,보험금융손익,2023.4Q,-1227267.0,-463167.0
KR0099,KB라이프생명,,생명보험,20,영업이익,2023.4Q,355786.0,-41170.0
KR0099,KB라이프생명,,생명보험,21,영업외손익,2023.4Q,-5768.0,-5064.0
KR0099,KB라이프생명,,생명보험,22,세전이익,2023.4Q,350018.0,-46234.0
KR0099,KB라이프생명,,생명보험,23,법인세,2023.4Q,91507.0,-7871.0
KR0099,KB라이프생명,,생명보험,24,당기순이익,2023.4Q,258511.0,-38363.0
KR0099,KB라이프생명,,생명보험,1,보험손익,2024.1Q,80418.0,80418.0
KR0099,KB라이프생명,,생명보험,2,생명장기 손익,2024.1Q,85633.0,85633.0
KR0099,KB라이프생명,,생명보험,3,생명장기 원수손익,2024.1Q,86465.0,86465.0
KR0099,KB라이프생명,,생명보험,4,원수 CSM상각,2024.1Q,71431.0,71431.0
KR0099,KB라이프생명,,생명보험,5,원수 위험조정 변동,2024.1Q,8619.0,8619.0
KR0099,KB라이프생명,,생명보험,6,원수 예실차,2024.1Q,17790.0,17790.0
KR0099,KB라이프생명,,생명보험,7,기타 생명장기 원수손익,2024.1Q,-11375.0,-11375.0
KR0099,KB라이프생명,,생명보험,8,생명장기 재보험손익,2024.1Q,-832.0,-832.0
KR0099,KB라이프생명,,생명보험,9,재보험 CSM상각,2024.1Q,-395.0,-395.0
KR0099,KB라이프생명,,생명보험,10,재보험 위험조정 변동,2024.1Q,-74.0,-74.0
KR0099,KB라이프생명,,생명보험,11,재보험 예실차,2024.1Q,-339.0,-339.0
KR0099,KB라이프생명,,생명보험,12,기타 생명장기 재보험손익,2024.1Q,-24.0,-24.0
KR0099,KB라이프생명,,생명보험,13,자동차손익,2024.1Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,14,일반손익,2024.1Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,15,기타영업수익,2024.1Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,16,기타사업비용,2024.1Q,4079.0,4079.0
KR0099,KB라이프생명,,생명보험,17,투자손익,2024.1Q,63343.0,63343.0
KR0099,KB라이프생명,,생명보험,18,투자이익,2024.1Q,356555.0,356555.0
KR0099,KB라이프생명,,생명보험,19,보험금융손익,2024.1Q,-293212.0,-293212.0
KR0099,KB라이프생명,,생명보험,20,영업이익,2024.1Q,143761.0,143761.0
KR0099,KB라이프생명,,생명보험,21,영업외손익,2024.1Q,392.0,392.0
KR0099,KB라이프생명,,생명보험,22,세전이익,2024.1Q,144153.0,144153.0
KR0099,KB라이프생명,,생명보험,23,법인세,2024.1Q,38796.0,38796.0
KR0099,KB라이프생명,,생명보험,24,당기순이익,2024.1Q,105357.0,105357.0
KR0099,KB라이프생명,,생명보험,1,보험손익,2024.2Q,159757.0,79339.0
KR0099,KB라이프생명,,생명보험,2,생명장기 손익,2024.2Q,167973.0,82340.0
KR0099,KB라이프생명,,생명보험,3,생명장기 원수손익,2024.2Q,169227.0,82762.0
KR0099,KB라이프생명,,생명보험,4,원수 CSM상각,2024.2Q,143582.0,72151.0
KR0099,KB라이프생명,,생명보험,5,원수 위험조정 변동,2024.2Q,17171.0,8552.0
KR0099,KB라이프생명,,생명보험,6,원수 예실차,2024.2Q,33239.0,15449.0
KR0099,KB라이프생명,,생명보험,7,기타 생명장기 원수손익,2024.2Q,-24765.0,-13390.0
KR0099,KB라이프생명,,생명보험,8,생명장기 재보험손익,2024.2Q,-1254.0,-422.0
KR0099,KB라이프생명,,생명보험,9,재보험 CSM상각,2024.2Q,-1460.0,-1065.0
KR0099,KB라이프생명,,생명보험,10,재보험 위험조정 변동,2024.2Q,-146.0,-72.0
KR0099,KB라이프생명,,생명보험,11,재보험 예실차,2024.2Q,1142.0,1481.0
KR0099,KB라이프생명,,생명보험,12,기타 생명장기 재보험손익,2024.2Q,-790.0,-766.0
KR0099,KB라이프생명,,생명보험,13,자동차손익,2024.2Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,14,일반손익,2024.2Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,15,기타영업수익,2024.2Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,16,기타사업비용,2024.2Q,8216.0,4137.0
KR0099,KB라이프생명,,생명보험,17,투자손익,2024.2Q,126713.0,63370.0
KR0099,KB라이프생명,,생명보험,18,투자이익,2024.2Q,806850.0,450295.0
KR0099,KB라이프생명,,생명보험,19,보험금융손익,2024.2Q,-680137.0,-386925.0
KR0099,KB라이프생명,,생명보험,20,영업이익,2024.2Q,286470.0,142709.0
KR0099,KB라이프생명,,생명보험,21,영업외손익,2024.2Q,-362.0,-754.0
KR0099,KB라이프생명,,생명보험,22,세전이익,2024.2Q,286108.0,141955.0
KR0099,KB라이프생명,,생명보험,23,법인세,2024.2Q,74113.0,35317.0
KR0099,KB라이프생명,,생명보험,24,당기순이익,2024.2Q,211995.0,106638.0
KR0099,KB라이프생명,,생명보험,1,보험손익,2024.3Q,236457.0,76700.0
KR0099,KB라이프생명,,생명보험,2,생명장기 손익,2024.3Q,251130.0,83157.0
KR0099,KB라이프생명,,생명보험,3,생명장기 원수손익,2024.3Q,253543.0,84316.0
KR0099,KB라이프생명,,생명보험,4,원수 CSM상각,2024.3Q,216151.0,72569.0
KR0099,KB라이프생명,,생명보험,5,원수 위험조정 변동,2024.3Q,25995.0,8824.0
KR0099,KB라이프생명,,생명보험,6,원수 예실차,2024.3Q,30115.0,-3124.0
KR0099,KB라이프생명,,생명보험,7,기타 생명장기 원수손익,2024.3Q,-18718.0,6047.0
KR0099,KB라이프생명,,생명보험,8,생명장기 재보험손익,2024.3Q,-2413.0,-1159.0
KR0099,KB라이프생명,,생명보험,9,재보험 CSM상각,2024.3Q,-2559.0,-1099.0
KR0099,KB라이프생명,,생명보험,10,재보험 위험조정 변동,2024.3Q,-215.0,-69.0
KR0099,KB라이프생명,,생명보험,11,재보험 예실차,2024.3Q,1409.0,267.0
KR0099,KB라이프생명,,생명보험,12,기타 생명장기 재보험손익,2024.3Q,-1048.0,-258.0
KR0099,KB라이프생명,,생명보험,13,자동차손익,2024.3Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,14,일반손익,2024.3Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,15,기타영업수익,2024.3Q,0.0,0.0
KR0099,KB라이프생명,,생명보험,16,기타사업비용,2024.3Q,14673.0,6457.0
KR0099,KB라이프생명,,생명보험,17,투자손익,2024.3Q,153712.0,26999.0
KR0099,KB라이프생명,,생명보험,18,투자이익,2024.3Q,988802.0,181952.0
KR0099,KB라이프생명,,생명보험,19,보험금융손익,2024.3Q,-835090.0,-154953.0
KR0099,KB라이프생명,,생명보험,20,영업이익,2024.3Q,390169.0,103699.0
KR0099,KB라이프생명,,생명보험,21,영업외손익,2024.3Q,-362.0,0.0
KR0099,KB라이프생명,,생명보험,22,세전이익,2024.3Q,389807.0,103699.0
