원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,공시분기,값,값_당분기
KR0083,푸본현대생명보험,X,생명보험,1,기초 CSM,2026.1Q,1906.5,1906.5
KR0083,푸본현대생명보험,X,생명보험,2,신계약 CSM,2026.1Q,231.5,231.5
KR0083,푸본현대생명보험,X,생명보험,3,이자 부리,2026.1Q,17.4,17.4
KR0083,푸본현대생명보험,X,생명보험,4,가정 및 경험 조정,2026.1Q,-52.8,-52.8
KR0083,푸본현대생명보험,X,생명보험,5,CSM 상각,2026.1Q,-57.2,-57.2
KR0083,푸본현대생명보험,X,생명보험,6,기말 CSM,2026.1Q,2045.4,2045.4
KR0083,푸본현대생명보험,X,생명보험,1,기초 CSM,2026.2Q,1906.5,2045.4
KR0083,푸본현대생명보험,X,생명보험,2,신계약 CSM,2026.2Q,702.9,471.4
KR0083,푸본현대생명보험,X,생명보험,3,이자 부리,2026.2Q,26.0,8.6
KR0083,푸본현대생명보험,X,생명보험,4,가정 및 경험 조정,2026.2Q,-756.9,-704.1
KR0083,푸본현대생명보험,X,생명보험,5,CSM 상각,2026.2Q,-90.2,-33.0
KR0083,푸본현대생명보험,X,생명보험,6,기말 CSM,2026.2Q,1788.2,1788.2
KR0087,동양생명,082640,생명보험,1,기초 CSM,2023.1Q,23742.3,23742.3
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2023.1Q,1762.7,1762.7
KR0087,동양생명,082640,생명보험,3,이자 부리,2023.1Q,240.5,240.5
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2023.1Q,-239.9,-239.9
KR0087,동양생명,082640,생명보험,5,CSM 상각,2023.1Q,-648.5,-648.5
KR0087,동양생명,082640,생명보험,6,기말 CSM,2023.1Q,24857.0,24857.0
KR0087,동양생명,082640,생명보험,1,기초 CSM,2023.2Q,23742.3,24857.0
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2023.2Q,3587.8,1825.1
KR0087,동양생명,082640,생명보험,3,이자 부리,2023.2Q,494.5,254.0
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2023.2Q,-1495.4,-1255.5
KR0087,동양생명,082640,생명보험,5,CSM 상각,2023.2Q,-1274.1,-625.6
KR0087,동양생명,082640,생명보험,6,기말 CSM,2023.2Q,25055.1,25055.1
KR0087,동양생명,082640,생명보험,1,기초 CSM,2023.3Q,23742.3,25055.1
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2023.3Q,5608.9,2021.1
KR0087,동양생명,082640,생명보험,3,이자 부리,2023.3Q,448.5,-46.0
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2023.3Q,-2101.4,-606.0
KR0087,동양생명,082640,생명보험,5,CSM 상각,2023.3Q,-1949.9,-675.8
KR0087,동양생명,082640,생명보험,6,기말 CSM,2023.3Q,25748.3,25748.3
KR0087,동양생명,082640,생명보험,1,기초 CSM,2023.4Q,23742.3,25748.3
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2023.4Q,7601.6,1992.7
KR0087,동양생명,082640,생명보험,3,이자 부리,2023.4Q,709.1,260.6
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2023.4Q,-4057.8,-1956.4
KR0087,동양생명,082640,생명보험,5,CSM 상각,2023.4Q,-2577.2,-627.3
KR0087,동양생명,082640,생명보험,6,기말 CSM,2023.4Q,25418.0,25418.0
KR0087,동양생명,082640,생명보험,1,기초 CSM,2024.1Q,25418.0,25418.0
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2024.1Q,2043.5,2043.5
KR0087,동양생명,082640,생명보험,3,이자 부리,2024.1Q,264.9,264.9
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2024.1Q,-172.9,-172.9
KR0087,동양생명,082640,생명보험,5,CSM 상각,2024.1Q,-642.0,-642.0
KR0087,동양생명,082640,생명보험,6,기말 CSM,2024.1Q,26911.5,26911.5
KR0087,동양생명,082640,생명보험,1,기초 CSM,2024.2Q,25418.0,26911.5
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2024.2Q,3435.2,1391.7
KR0087,동양생명,082640,생명보험,3,이자 부리,2024.2Q,542.9,278.0
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2024.2Q,-561.3,-388.4
KR0087,동양생명,082640,생명보험,5,CSM 상각,2024.2Q,-1294.4,-652.4
KR0087,동양생명,082640,생명보험,6,기말 CSM,2024.2Q,27540.3,27540.3
KR0087,동양생명,082640,생명보험,1,기초 CSM,2024.3Q,25418.0,27540.3
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2024.3Q,5671.0,2235.8
KR0087,동양생명,082640,생명보험,3,이자 부리,2024.3Q,833.4,290.5
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2024.3Q,-1370.0,-808.7
KR0087,동양생명,082640,생명보험,5,CSM 상각,2024.3Q,-1962.0,-667.6
KR0087,동양생명,082640,생명보험,6,기말 CSM,2024.3Q,28590.5,28590.5
KR0087,동양생명,082640,생명보험,1,기초 CSM,2024.4Q,25418.0,28590.5
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2024.4Q,7319.8,1648.8
KR0087,동양생명,082640,생명보험,3,이자 부리,2024.4Q,1134.4,301.0
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2024.4Q,-4561.4,-3191.4
KR0087,동양생명,082640,생명보험,5,CSM 상각,2024.4Q,-2599.9,-637.9
KR0087,동양생명,082640,생명보험,6,기말 CSM,2024.4Q,26710.9,26710.9
KR0087,동양생명,082640,생명보험,1,기초 CSM,2025.1Q,26710.9,26710.9
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2025.1Q,1903.8,1903.8
KR0087,동양생명,082640,생명보험,3,이자 부리,2025.1Q,278.1,278.1
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2025.1Q,-1657.8,-1657.8
KR0087,동양생명,082640,생명보험,5,CSM 상각,2025.1Q,-623.2,-623.2
KR0087,동양생명,082640,생명보험,6,기말 CSM,2025.1Q,26611.8,26611.8
KR0087,동양생명,082640,생명보험,1,기초 CSM,2025.2Q,26710.9,26611.8
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2025.2Q,3028.9,1125.1
KR0087,동양생명,082640,생명보험,3,이자 부리,2025.2Q,549.9,271.8
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2025.2Q,-1586.7,71.1
KR0087,동양생명,082640,생명보험,5,CSM 상각,2025.2Q,-1260.6,-637.4
KR0087,동양생명,082640,생명보험,6,기말 CSM,2025.2Q,27442.4,27442.4
KR0087,동양생명,082640,생명보험,1,기초 CSM,2025.3Q,26710.9,27442.4
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2025.3Q,4258.5,1229.6
KR0087,동양생명,082640,생명보험,3,이자 부리,2025.3Q,826.9,277.0
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2025.3Q,-1927.9,-341.2
KR0087,동양생명,082640,생명보험,5,CSM 상각,2025.3Q,-1898.6,-638.0
KR0087,동양생명,082640,생명보험,6,기말 CSM,2025.3Q,27969.8,27969.8
KR0087,동양생명,082640,생명보험,1,기초 CSM,2025.4Q,26710.9,27969.8
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2025.4Q,5291.3,1032.8
KR0087,동양생명,082640,생명보험,3,이자 부리,2025.4Q,1105.0,278.1
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2025.4Q,-6068.8,-4140.9
KR0087,동양생명,082640,생명보험,5,CSM 상각,2025.4Q,-2467.5,-568.9
KR0087,동양생명,082640,생명보험,6,기말 CSM,2025.4Q,24571.0,24571.0
KR0087,동양생명,082640,생명보험,1,기초 CSM,2026.1Q,24571.0,24571.0
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2026.1Q,944.6,944.6
KR0087,동양생명,082640,생명보험,3,이자 부리,2026.1Q,247.5,247.5
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2026.1Q,-33.6,-33.6
KR0087,동양생명,082640,생명보험,5,CSM 상각,2026.1Q,-621.1,-621.1
KR0087,동양생명,082640,생명보험,6,기말 CSM,2026.1Q,25108.3,25108.3
KR0087,동양생명,082640,생명보험,1,기초 CSM,2026.2Q,24571.0,25108.3
KR0087,동양생명,082640,생명보험,2,신계약 CSM,2026.2Q,2424.9,1480.3
KR0087,동양생명,082640,생명보험,3,이자 부리,2026.2Q,503.4,255.9
KR0087,동양생명,082640,생명보험,4,가정 및 경험 조정,2026.2Q,212.9,246.5
KR0087,동양생명,082640,생명보험,5,CSM 상각,2026.2Q,-1255.1,-634.0
KR0087,동양생명,082640,생명보험,6,기말 CSM,2026.2Q,26457.1,26457.1
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2023.1Q,69249.1,69249.1
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2023.1Q,2207.9,2207.9
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2023.1Q,583.7,583.7
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2023.1Q,-95.7,-95.7
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2023.1Q,-1668.3,-1668.3
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2023.1Q,70276.8,70276.8
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2023.2Q,69249.1,70276.8
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2023.2Q,4378.8,2170.9
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2023.2Q,1177.4,593.7
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2023.2Q,-1053.4,-957.7
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2023.2Q,-3338.6,-1670.3
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2023.2Q,70413.3,70413.3
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2023.3Q,69249.1,70413.3
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2023.3Q,7260.7,2881.9
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2023.3Q,1789.0,611.6
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2023.3Q,-1098.0,-44.6
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2023.3Q,-5171.1,-1832.5
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2023.3Q,72029.6,72029.6
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2023.4Q,69249.1,72029.6
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2023.4Q,9017.8,1757.1
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2023.4Q,2397.1,608.1
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2023.4Q,-2008.5,-910.5
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2023.4Q,-6968.2,-1797.1
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2023.4Q,71687.2,71687.2
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2024.1Q,71687.2,71687.2
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2024.1Q,3766.0,3766.0
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2024.1Q,642.5,642.5
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2024.1Q,-1450.9,-1450.9
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2024.1Q,-1868.8,-1868.8
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2024.1Q,72776.1,72776.1
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2024.2Q,71687.2,72776.1
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2024.2Q,6231.1,2465.1
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2024.2Q,1284.3,641.8
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2024.2Q,-4772.2,-3321.3
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2024.2Q,-3721.7,-1852.9
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2024.2Q,70708.8,70708.8
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2024.3Q,71687.2,70708.8
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2024.3Q,9490.7,3259.6
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2024.3Q,1902.3,618.0
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2024.3Q,-7184.0,-2411.8
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2024.3Q,-5592.9,-1871.2
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2024.3Q,70303.3,70303.3
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2024.4Q,71687.2,70303.3
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2024.4Q,12646.8,3156.1
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2024.4Q,2558.3,656.0
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2024.4Q,-7324.7,-140.7
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2024.4Q,-7326.5,-1733.6
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2024.4Q,72241.1,72241.1
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2025.1Q,72241.1,72241.1
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2025.1Q,3668.9,3668.9
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2025.1Q,647.0,647.0
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2025.1Q,-478.0,-478.0
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2025.1Q,-1836.0,-1836.0
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2025.1Q,74243.1,74243.1
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2025.2Q,72241.1,74243.1
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2025.2Q,7045.0,3376.1
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2025.2Q,1295.6,648.6
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2025.2Q,-4313.2,-3835.2
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2025.2Q,-3647.1,-1811.1
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2025.2Q,72621.4,72621.4
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2025.3Q,72241.1,72621.4
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2025.3Q,12007.1,4962.1
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2025.3Q,1965.8,670.2
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2025.3Q,-4656.2,-343.0
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2025.3Q,-5496.2,-1849.1
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2025.3Q,76061.6,76061.6
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2025.4Q,72241.1,76061.6
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2025.4Q,16460.0,4452.9
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2025.4Q,2658.7,692.9
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2025.4Q,-8470.1,-3813.9
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2025.4Q,-7352.3,-1856.1
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2025.4Q,75537.3,75537.3
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2026.1Q,75537.3,75537.3
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2026.1Q,3628.6,3628.6
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2026.1Q,685.6,685.6
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2026.1Q,-752.5,-752.5
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2026.1Q,-1875,-1875
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2026.1Q,77224,77224
KR0094,신한라이프생명보험,X,생명보험,1,기초 CSM,2026.2Q,75537.3,77224
KR0094,신한라이프생명보험,X,생명보험,2,신계약 CSM,2026.2Q,7160.6,3532.0
KR0094,신한라이프생명보험,X,생명보험,3,이자 부리,2026.2Q,1380.9,695.3
KR0094,신한라이프생명보험,X,생명보험,4,가정 및 경험 조정,2026.2Q,-1122.1,-369.6
KR0094,신한라이프생명보험,X,생명보험,5,CSM 상각,2026.2Q,-3847.8,-1972.8
KR0094,신한라이프생명보험,X,생명보험,6,기말 CSM,2026.2Q,79108.9,79108.9
KR0095,메트라이프생명보험,X,생명보험,1,기초 CSM,2023.4Q,19246.2,
KR0095,메트라이프생명보험,X,생명보험,2,신계약 CSM,2023.4Q,5044.5,
KR0095,메트라이프생명보험,X,생명보험,3,이자 부리,2023.4Q,1103.2,
KR0095,메트라이프생명보험,X,생명보험,4,가정 및 경험 조정,2023.4Q,-1787.2,
KR0095,메트라이프생명보험,X,생명보험,5,CSM 상각,2023.4Q,-2085.6,
KR0095,메트라이프생명보험,X,생명보험,6,기말 CSM,2023.4Q,21521.1,21521.1
KR0095,메트라이프생명보험,X,생명보험,1,기초 CSM,2024.4Q,21521.1,
KR0095,메트라이프생명보험,X,생명보험,2,신계약 CSM,2024.4Q,3742.1,
KR0095,메트라이프생명보험,X,생명보험,3,이자 부리,2024.4Q,2286.4,
KR0095,메트라이프생명보험,X,생명보험,4,가정 및 경험 조정,2024.4Q,-1570.2,
KR0095,메트라이프생명보험,X,생명보험,5,CSM 상각,2024.4Q,-1912.3,
KR0095,메트라이프생명보험,X,생명보험,6,기말 CSM,2024.4Q,24066.9,24066.9
KR0095,메트라이프생명보험,X,생명보험,1,기초 CSM,2025.4Q,24066.9,
KR0095,메트라이프생명보험,X,생명보험,2,신계약 CSM,2025.4Q,4951.0,
KR0095,메트라이프생명보험,X,생명보험,3,이자 부리,2025.4Q,439.8,
KR0095,메트라이프생명보험,X,생명보험,4,가정 및 경험 조정,2025.4Q,-1270.6,
KR0095,메트라이프생명보험,X,생명보험,5,CSM 상각,2025.4Q,-2105.5,
KR0095,메트라이프생명보험,X,생명보험,6,기말 CSM,2025.4Q,26081.6,26081.6
KR0097,하나생명보험,X,생명보험,1,기초 CSM,2023.4Q,1877.4,
KR0097,하나생명보험,X,생명보험,2,신계약 CSM,2023.4Q,2091.8,
KR0097,하나생명보험,X,생명보험,3,이자 부리,2023.4Q,77.1,
KR0097,하나생명보험,X,생명보험,4,가정 및 경험 조정,2023.4Q,-751.0,
KR0097,하나생명보험,X,생명보험,5,CSM 상각,2023.4Q,-279.1,
KR0097,하나생명보험,X,생명보험,6,기말 CSM,2023.4Q,3016.1,3016.1
KR0097,하나생명보험,X,생명보험,1,기초 CSM,2024.4Q,3089.1,
KR0097,하나생명보험,X,생명보험,2,신계약 CSM,2024.4Q,3240.3,
KR0097,하나생명보험,X,생명보험,3,이자 부리,2024.4Q,181.3,
KR0097,하나생명보험,X,생명보험,4,가정 및 경험 조정,2024.4Q,-1660.2,
KR0097,하나생명보험,X,생명보험,5,CSM 상각,2024.4Q,-403.7,
KR0097,하나생명보험,X,생명보험,6,기말 CSM,2024.4Q,4446.8,4446.8
KR0097,하나생명보험,X,생명보험,1,기초 CSM,2025.4Q,4446.8,
KR0097,하나생명보험,X,생명보험,2,신계약 CSM,2025.4Q,4086.2,
KR0097,하나생명보험,X,생명보험,3,이자 부리,2025.4Q,217.1,
KR0097,하나생명보험,X,생명보험,4,가정 및 경험 조정,2025.4Q,-942.7,
KR0097,하나생명보험,X,생명보험,5,CSM 상각,2025.4Q,-538.4,
KR0097,하나생명보험,X,생명보험,6,기말 CSM,2025.4Q,7269.0,7269.0
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2023.1Q,31201.3,31201.3
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2023.1Q,1224.8,1224.8
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2023.1Q,342.3,342.3
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2023.1Q,-568.7,-568.7
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2023.1Q,-683.4,-683.4
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2023.1Q,31516.3,31516.3
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2023.2Q,31201.3,31516.3
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2023.2Q,2888.8,1664.0
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2023.2Q,645.3,303.0
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2023.2Q,-1430.6,-861.9
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2023.2Q,-1399.4,-716.0
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2023.2Q,31905.5,31905.5
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2023.3Q,31201.3,31905.5
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2023.3Q,4539.3,1650.5
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2023.3Q,981.1,335.8
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2023.3Q,-2451.6,-1021.0
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2023.3Q,-2130.5,-731.1
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2023.3Q,32139.5,32139.5
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2023.4Q,31327.6,32139.5
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2023.4Q,6346.7,1807.4
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2023.4Q,1197.6,216.5
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2023.4Q,-5856.4,-3404.8
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2023.4Q,-2839.1,-708.6
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2023.4Q,30176.4,30176.4
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2024.1Q,30176.4,30176.4
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2024.1Q,1313.6,1313.6
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2024.1Q,349.8,349.8
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2024.1Q,-239.2,-239.2
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2024.1Q,-714.3,-714.3
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2024.1Q,30886.4,30886.4
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2024.2Q,30176.4,30886.4
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2024.2Q,2273.9,960.3
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2024.2Q,681.3,331.5
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2024.2Q,-249.8,-10.6
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2024.2Q,-1435.8,-721.5
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2024.2Q,31446.0,31446.0
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2024.3Q,30176.4,31446.0
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2024.3Q,3729.8,1455.9
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2024.3Q,898.7,217.4
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2024.3Q,-990.8,-741.0
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2024.3Q,-2161.5,-725.7
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2024.3Q,31652.7,31652.7
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2024.4Q,30176.4,31652.7
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2024.4Q,5013.0,1283.2
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2024.4Q,1230.7,332.0
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2024.4Q,-3384.2,-2393.4
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2024.4Q,-2930.8,-769.3
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2024.4Q,30105.1,30105.1
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2025.1Q,30105.1,30105.1
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2025.1Q,1256.9,1256.9
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2025.1Q,241.2,241.2
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2025.1Q,-982.2,-982.2
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2025.1Q,-723.7,-723.7
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2025.1Q,29897.3,29897.3
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2025.2Q,30105.1,29897.3
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2025.2Q,2331.8,1074.9
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2025.2Q,414.6,173.4
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2025.2Q,-519.8,462.4
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2025.2Q,-1449.8,-726.1
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2025.2Q,30882.0,30882.0
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2025.3Q,30105.1,30882.0
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2025.3Q,3832.0,1500.2
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2025.3Q,696.7,282.1
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2025.3Q,-485.1,34.7
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2025.3Q,-2198.5,-748.7
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2025.3Q,31950.1,31950.1
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2025.4Q,30105.1,31950.1
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2025.4Q,5047.3,1215.3
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2025.4Q,974.1,277.4
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2025.4Q,-512.6,-27.5
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2025.4Q,-2976.1,-777.6
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2025.4Q,32637.8,32637.8
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2026.1Q,32637.8,32637.8
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2026.1Q,1415.3,1415.3
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2026.1Q,288.8,288.8
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2026.1Q,885.2,885.2
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2026.1Q,-818.6,-818.6
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2026.1Q,34408.4,34408.4
KR0099,KB라이프생명,X,생명보험,1,기초 CSM,2026.2Q,32637.8,34408.4
KR0099,KB라이프생명,X,생명보험,2,신계약 CSM,2026.2Q,2827.1,1411.8
KR0099,KB라이프생명,X,생명보험,3,이자 부리,2026.2Q,546.4,257.6
KR0099,KB라이프생명,X,생명보험,4,가정 및 경험 조정,2026.2Q,2835.9,1950.7
KR0099,KB라이프생명,X,생명보험,5,CSM 상각,2026.2Q,-1706.5,-887.9
KR0099,KB라이프생명,X,생명보험,6,기말 CSM,2026.2Q,37140.7,37140.7
KR0100,처브라이프생명보험,X,생명보험,1,기초 CSM,2023.4Q,1618.3,
