원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,섹션,레벨,공시분기,값
KR0150,서울보증보험,031210,손해보험,4,기타포괄손익 누계액,자본,2,2026.1Q,-95577.001859
KR0150,서울보증보험,031210,손해보험,4,기타포괄손익 누계액,자본,2,2026.2Q,-130638.01198
KR0150,서울보증보험,031210,손해보험,6,비상위험준비금 적립액,준비금,2,2024.4Q,2488079.096
KR0150,서울보증보험,031210,손해보험,6,비상위험준비금 적립액,준비금,2,2025.1Q,2510952.122177
KR0150,서울보증보험,031210,손해보험,6,비상위험준비금 적립액,준비금,2,2025.2Q,2535823.60816
KR0150,서울보증보험,031210,손해보험,6,비상위험준비금 적립액,준비금,2,2025.3Q,2557270.018167
KR0150,서울보증보험,031210,손해보험,6,비상위험준비금 적립액,준비금,2,2025.4Q,2127025.241117
KR0150,서울보증보험,031210,손해보험,6,비상위험준비금 적립액,준비금,2,2026.1Q,2146921.473262
KR0150,서울보증보험,031210,손해보험,6,비상위험준비금 적립액,준비금,2,2026.2Q,2163240.130238
KR0150,서울보증보험,031210,손해보험,7,대손준비금 적립액,준비금,2,2024.4Q,48.155
KR0150,서울보증보험,031210,손해보험,7,대손준비금 적립액,준비금,2,2025.1Q,61.425987
KR0150,서울보증보험,031210,손해보험,7,대손준비금 적립액,준비금,2,2025.2Q,83.953706
KR0150,서울보증보험,031210,손해보험,7,대손준비금 적립액,준비금,2,2025.3Q,26.074422
KR0150,서울보증보험,031210,손해보험,7,대손준비금 적립액,준비금,2,2025.4Q,735.569139
KR0150,서울보증보험,031210,손해보험,7,대손준비금 적립액,준비금,2,2026.1Q,789.341506
KR0150,서울보증보험,031210,손해보험,7,대손준비금 적립액,준비금,2,2026.2Q,754.28233
KR0150,서울보증보험,031210,손해보험,10,현금및현금성자산,자산,2,2024.4Q,217512.296022
KR0150,서울보증보험,031210,손해보험,10,현금및현금성자산,자산,2,2025.1Q,204944.337638
KR0150,서울보증보험,031210,손해보험,10,현금및현금성자산,자산,2,2025.2Q,188028.843877
KR0150,서울보증보험,031210,손해보험,10,현금및현금성자산,자산,2,2025.3Q,188087.704767
KR0150,서울보증보험,031210,손해보험,10,현금및현금성자산,자산,2,2025.4Q,155588.886013
KR0150,서울보증보험,031210,손해보험,10,현금및현금성자산,자산,2,2026.1Q,156963.823993
KR0150,서울보증보험,031210,손해보험,10,현금및현금성자산,자산,2,2026.2Q,164906.087831
KR0150,서울보증보험,031210,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2024.4Q,1406073.520618
KR0150,서울보증보험,031210,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.1Q,1403384.880816
KR0150,서울보증보험,031210,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.2Q,1396492.609015
KR0150,서울보증보험,031210,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.3Q,1469358.001572
KR0150,서울보증보험,031210,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.4Q,1582179.901494
KR0150,서울보증보험,031210,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2026.1Q,1653617.344656
KR0150,서울보증보험,031210,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2026.2Q,1633397.0
KR0150,서울보증보험,031210,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.4Q,6243264.962873
KR0150,서울보증보험,031210,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.1Q,6408618.188982
KR0150,서울보증보험,031210,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.2Q,6309360.497547
KR0150,서울보증보험,031210,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.3Q,6242959.94999
KR0150,서울보증보험,031210,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.4Q,6197338.712758
KR0150,서울보증보험,031210,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2026.1Q,6171968.553359
KR0150,서울보증보험,031210,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2026.2Q,6019932.213895
KR0150,서울보증보험,031210,손해보험,13,상각후원가측정금융자산,자산,2,2024.4Q,757220.641131
KR0150,서울보증보험,031210,손해보험,13,상각후원가측정금융자산,자산,2,2025.1Q,773768.232242
KR0150,서울보증보험,031210,손해보험,13,상각후원가측정금융자산,자산,2,2025.2Q,784493.091719
KR0150,서울보증보험,031210,손해보험,13,상각후원가측정금융자산,자산,2,2025.3Q,781306.755224
KR0150,서울보증보험,031210,손해보험,13,상각후원가측정금융자산,자산,2,2025.4Q,789401.349357
KR0150,서울보증보험,031210,손해보험,13,상각후원가측정금융자산,자산,2,2026.1Q,805437.301082
KR0150,서울보증보험,031210,손해보험,13,상각후원가측정금융자산,자산,2,2026.2Q,807047.06473
KR0150,서울보증보험,031210,손해보험,14,재보험계약자산,자산,2,2024.4Q,305825.042558
KR0150,서울보증보험,031210,손해보험,14,재보험계약자산,자산,2,2025.1Q,281856.734282
KR0150,서울보증보험,031210,손해보험,14,재보험계약자산,자산,2,2025.2Q,280349.131325
KR0150,서울보증보험,031210,손해보험,14,재보험계약자산,자산,2,2025.3Q,279347.245432
KR0150,서울보증보험,031210,손해보험,14,재보험계약자산,자산,2,2025.4Q,255108.594876
KR0150,서울보증보험,031210,손해보험,14,재보험계약자산,자산,2,2026.1Q,253722.897156
KR0150,서울보증보험,031210,손해보험,14,재보험계약자산,자산,2,2026.2Q,258569.018388
KR0150,서울보증보험,031210,손해보험,15,유형자산,자산,2,2024.4Q,192654.513248
KR0150,서울보증보험,031210,손해보험,15,유형자산,자산,2,2025.1Q,140881.196285
KR0150,서울보증보험,031210,손해보험,15,유형자산,자산,2,2025.2Q,140139.319702
KR0150,서울보증보험,031210,손해보험,15,유형자산,자산,2,2025.3Q,137643.607691
KR0150,서울보증보험,031210,손해보험,15,유형자산,자산,2,2025.4Q,139562.521892
KR0150,서울보증보험,031210,손해보험,15,유형자산,자산,2,2026.1Q,136989.923389
KR0150,서울보증보험,031210,손해보험,15,유형자산,자산,2,2026.2Q,138220.309537
KR0150,서울보증보험,031210,손해보험,20,보험계약부채,부채,2,2024.4Q,3262977.164442
KR0150,서울보증보험,031210,손해보험,20,보험계약부채,부채,2,2025.1Q,3337391.053019
KR0150,서울보증보험,031210,손해보험,20,보험계약부채,부채,2,2025.2Q,3316804.892299
KR0150,서울보증보험,031210,손해보험,20,보험계약부채,부채,2,2025.3Q,3259210.12124
KR0150,서울보증보험,031210,손해보험,20,보험계약부채,부채,2,2025.4Q,3228356.793194
KR0150,서울보증보험,031210,손해보험,20,보험계약부채,부채,2,2026.1Q,3371418.464353
KR0150,서울보증보험,031210,손해보험,20,보험계약부채,부채,2,2026.2Q,3422582.846867
KR0150,서울보증보험,031210,손해보험,21,재보험계약부채,부채,2,2025.1Q,195.0
KR0150,서울보증보험,031210,손해보험,21,재보험계약부채,부채,2,2025.2Q,390.0
KR0150,서울보증보험,031210,손해보험,21,재보험계약부채,부채,2,2025.3Q,585.0
KR0150,서울보증보험,031210,손해보험,21,재보험계약부채,부채,2,2025.4Q,0.0
KR0150,서울보증보험,031210,손해보험,21,재보험계약부채,부채,2,2026.2Q,0.0
KR0150,서울보증보험,031210,손해보험,23,차입부채,부채,2,2024.4Q,39650.197438
KR0150,서울보증보험,031210,손해보험,23,차입부채,부채,2,2025.1Q,39819.538561
KR0150,서울보증보험,031210,손해보험,23,차입부채,부채,2,2025.2Q,39999.777218
KR0150,서울보증보험,031210,손해보험,23,차입부채,부채,2,2025.3Q,38246.808516
KR0150,서울보증보험,031210,손해보험,23,차입부채,부채,2,2025.4Q,38426.07103
KR0150,서울보증보험,031210,손해보험,23,차입부채,부채,2,2026.1Q,38593.412377
KR0150,서울보증보험,031210,손해보험,23,차입부채,부채,2,2026.2Q,38771.0
KR0150,서울보증보험,031210,손해보험,24,기타부채,부채,2,2024.4Q,96400.692284
KR0150,서울보증보험,031210,손해보험,24,기타부채,부채,2,2025.1Q,105494.013339
KR0150,서울보증보험,031210,손해보험,24,기타부채,부채,2,2025.2Q,105073.579763
KR0150,서울보증보험,031210,손해보험,24,기타부채,부채,2,2025.3Q,116625.676373
KR0150,서울보증보험,031210,손해보험,24,기타부채,부채,2,2025.4Q,144657.764464
KR0150,서울보증보험,031210,손해보험,24,기타부채,부채,2,2026.1Q,113319.201104
KR0150,서울보증보험,031210,손해보험,24,기타부채,부채,2,2026.2Q,108447.466338
KR0150,서울보증보험,031210,손해보험,30,자본금,자본,2,2024.4Q,174553.995
KR0150,서울보증보험,031210,손해보험,30,자본금,자본,2,2025.1Q,174553.995
KR0150,서울보증보험,031210,손해보험,30,자본금,자본,2,2025.2Q,174553.995
KR0150,서울보증보험,031210,손해보험,30,자본금,자본,2,2025.3Q,174553.995
KR0150,서울보증보험,031210,손해보험,30,자본금,자본,2,2025.4Q,174553.995
KR0150,서울보증보험,031210,손해보험,30,자본금,자본,2,2026.1Q,174553.995
KR0150,서울보증보험,031210,손해보험,30,자본금,자본,2,2026.2Q,174553.995
KR0150,서울보증보험,031210,손해보험,31,이익잉여금,자본,2,2024.4Q,4959900.224199
KR0150,서울보증보험,031210,손해보험,31,이익잉여금,자본,2,2025.1Q,4778932.881382
KR0150,서울보증보험,031210,손해보험,31,이익잉여금,자본,2,2025.2Q,4846724.376024
KR0150,서울보증보험,031210,손해보험,31,이익잉여금,자본,2,2025.3Q,4908046.944294
KR0150,서울보증보험,031210,손해보험,31,이익잉여금,자본,2,2025.4Q,5027048.039407
KR0150,서울보증보험,031210,손해보험,31,이익잉여금,자본,2,2026.1Q,4884268.238746
KR0150,서울보증보험,031210,손해보험,31,이익잉여금,자본,2,2026.2Q,4949784.855697
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2023.1Q,11017223.0
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2023.2Q,11017223.0
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2023.3Q,11142510.24506
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2023.4Q,12001188.423461
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2024.1Q,11839185.92034
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2024.2Q,12249545.120649
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2024.3Q,12699320.878166
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2024.4Q,12926721.576165
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2025.1Q,12889630.753896
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2025.2Q,13019096.276434
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2025.3Q,13447230.828789
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2025.4Q,13999805.465756
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2026.1Q,14042054.379302
KR1000,코리안리재보험,003690,손해보험,1,자산총계,자산,1,2026.2Q,14329940.487124
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2023.1Q,8301593.0
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2023.2Q,8301593.0
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2023.3Q,7897936.569534
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2023.4Q,8700103.466992
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2024.1Q,8621544.525252
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2024.2Q,8938602.742306
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2024.3Q,9318463.807183
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2024.4Q,9473107.607853
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2025.1Q,9493512.698379
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2025.2Q,9537188.147568
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2025.3Q,9864127.65697
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2025.4Q,10340348.790039
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2026.1Q,10278160.046594
KR1000,코리안리재보험,003690,손해보험,2,부채총계,부채,1,2026.2Q,10344817.821535
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2023.1Q,2715630.0
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2023.2Q,2715630.0
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2023.3Q,3244573.675526
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2023.4Q,3301084.956469
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2024.1Q,3217641.395088
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2024.2Q,3310942.378343
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2024.3Q,3380857.070983
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2024.4Q,3453613.968312
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2025.1Q,3396118.055517
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2025.2Q,3481908.128866
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2025.3Q,3583103.171819
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2025.4Q,3659456.675717
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2026.1Q,3763894.332708
KR1000,코리안리재보험,003690,손해보험,3,자본총계,자본,1,2026.2Q,3985122.665589
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2023.1Q,149592.0
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2023.2Q,149592.0
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2023.3Q,149572.960087
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2023.4Q,211644.726375
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2024.1Q,183782.345049
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2024.2Q,185139.978767
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2024.3Q,187546.12421
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2024.4Q,199184.32226
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2025.1Q,183686.184267
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2025.2Q,164493.377481
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2025.3Q,191488.637944
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2025.4Q,220943.679634
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2026.1Q,258150.380815
KR1000,코리안리재보험,003690,손해보험,4,기타포괄손익 누계액,자본,2,2026.2Q,341594.911101
KR1000,코리안리재보험,003690,손해보험,5,해약환급금준비금 적립액,준비금,2,2023.3Q,136804.753907
KR1000,코리안리재보험,003690,손해보험,5,해약환급금준비금 적립액,준비금,2,2023.4Q,102014.79042
KR1000,코리안리재보험,003690,손해보험,5,해약환급금준비금 적립액,준비금,2,2024.1Q,102381.739473
KR1000,코리안리재보험,003690,손해보험,5,해약환급금준비금 적립액,준비금,2,2024.2Q,104190.004269
KR1000,코리안리재보험,003690,손해보험,5,해약환급금준비금 적립액,준비금,2,2024.3Q,106006.160772
KR1000,코리안리재보험,003690,손해보험,5,해약환급금준비금 적립액,준비금,2,2024.4Q,93396.438012
KR1000,코리안리재보험,003690,손해보험,5,해약환급금준비금 적립액,준비금,2,2025.1Q,93881.093852
KR1000,코리안리재보험,003690,손해보험,5,해약환급금준비금 적립액,준비금,2,2025.2Q,84095.435097
KR1000,코리안리재보험,003690,손해보험,5,해약환급금준비금 적립액,준비금,2,2025.3Q,85351.84784
KR1000,코리안리재보험,003690,손해보험,5,해약환급금준비금 적립액,준비금,2,2025.4Q,71814.500847
KR1000,코리안리재보험,003690,손해보험,5,해약환급금준비금 적립액,준비금,2,2026.1Q,73532.756522
KR1000,코리안리재보험,003690,손해보험,5,해약환급금준비금 적립액,준비금,2,2026.2Q,75368.953018
KR1000,코리안리재보험,003690,손해보험,6,비상위험준비금 적립액,준비금,2,2023.3Q,1509228.709329
KR1000,코리안리재보험,003690,손해보험,6,비상위험준비금 적립액,준비금,2,2023.4Q,1378547.972406
KR1000,코리안리재보험,003690,손해보험,6,비상위험준비금 적립액,준비금,2,2024.1Q,1396499.155617
KR1000,코리안리재보험,003690,손해보험,6,비상위험준비금 적립액,준비금,2,2024.2Q,1414817.190479
KR1000,코리안리재보험,003690,손해보험,6,비상위험준비금 적립액,준비금,2,2024.3Q,1431525.22223
KR1000,코리안리재보험,003690,손해보험,6,비상위험준비금 적립액,준비금,2,2024.4Q,1399845.915548
KR1000,코리안리재보험,003690,손해보험,6,비상위험준비금 적립액,준비금,2,2025.1Q,1417297.418963
KR1000,코리안리재보험,003690,손해보험,6,비상위험준비금 적립액,준비금,2,2025.2Q,1434835.908636
KR1000,코리안리재보험,003690,손해보험,6,비상위험준비금 적립액,준비금,2,2025.3Q,1451773.530848
KR1000,코리안리재보험,003690,손해보험,6,비상위험준비금 적립액,준비금,2,2025.4Q,1450338.506425
KR1000,코리안리재보험,003690,손해보험,6,비상위험준비금 적립액,준비금,2,2026.1Q,1482980.429465
KR1000,코리안리재보험,003690,손해보험,6,비상위험준비금 적립액,준비금,2,2026.2Q,1516927.506358
KR1000,코리안리재보험,003690,손해보험,7,대손준비금 적립액,준비금,2,2023.3Q,16516.330805
KR1000,코리안리재보험,003690,손해보험,7,대손준비금 적립액,준비금,2,2023.4Q,22202.257744
KR1000,코리안리재보험,003690,손해보험,7,대손준비금 적립액,준비금,2,2024.1Q,42332.679086
KR1000,코리안리재보험,003690,손해보험,7,대손준비금 적립액,준비금,2,2024.2Q,48324.777524
KR1000,코리안리재보험,003690,손해보험,7,대손준비금 적립액,준비금,2,2024.3Q,47753.516973
KR1000,코리안리재보험,003690,손해보험,7,대손준비금 적립액,준비금,2,2024.4Q,31650.14616
KR1000,코리안리재보험,003690,손해보험,7,대손준비금 적립액,준비금,2,2025.1Q,18558.985218
KR1000,코리안리재보험,003690,손해보험,7,대손준비금 적립액,준비금,2,2025.2Q,18475.865426
KR1000,코리안리재보험,003690,손해보험,7,대손준비금 적립액,준비금,2,2025.3Q,22637.413088
KR1000,코리안리재보험,003690,손해보험,7,대손준비금 적립액,준비금,2,2025.4Q,1028.428267
KR1000,코리안리재보험,003690,손해보험,7,대손준비금 적립액,준비금,2,2026.1Q,1014.507436
KR1000,코리안리재보험,003690,손해보험,7,대손준비금 적립액,준비금,2,2026.2Q,798.344074
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2023.1Q,498904.0
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2023.2Q,498904.0
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2023.3Q,279990.249547
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2023.4Q,311609.854317
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2024.1Q,356774.158296
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2024.2Q,424770.895156
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2024.3Q,348322.964534
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2024.4Q,239868.974674
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2025.1Q,272843.41216
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2025.2Q,206503.928598
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2025.3Q,196987.276974
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2025.4Q,174651.524338
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2026.1Q,180442.450118
KR1000,코리안리재보험,003690,손해보험,10,현금및현금성자산,자산,2,2026.2Q,190834.322812
KR1000,코리안리재보험,003690,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2023.3Q,2073404.373468
KR1000,코리안리재보험,003690,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2023.4Q,2249343.04768
KR1000,코리안리재보험,003690,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2024.1Q,2018257.173245
KR1000,코리안리재보험,003690,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2024.2Q,2198133.279883
KR1000,코리안리재보험,003690,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2024.3Q,2367851.249886
KR1000,코리안리재보험,003690,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2024.4Q,2540027.006633
KR1000,코리안리재보험,003690,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.1Q,2091259.56267
KR1000,코리안리재보험,003690,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.2Q,2305066.322012
KR1000,코리안리재보험,003690,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.3Q,2606336.168613
KR1000,코리안리재보험,003690,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.4Q,2814039.393897
KR1000,코리안리재보험,003690,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2026.1Q,3018215.234422
KR1000,코리안리재보험,003690,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2026.2Q,3216594.215719
KR1000,코리안리재보험,003690,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2023.3Q,1708481.948557
KR1000,코리안리재보험,003690,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2023.4Q,2640635.696346
KR1000,코리안리재보험,003690,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.1Q,2819301.805586
KR1000,코리안리재보험,003690,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.2Q,3216511.941541
KR1000,코리안리재보험,003690,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.3Q,3708014.9917
KR1000,코리안리재보험,003690,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.4Q,4649708.528621
KR1000,코리안리재보험,003690,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.1Q,5121485.593926
KR1000,코리안리재보험,003690,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.2Q,5277742.100844
KR1000,코리안리재보험,003690,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.3Q,5632067.989687
KR1000,코리안리재보험,003690,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.4Q,6057771.453817
KR1000,코리안리재보험,003690,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2026.1Q,6037613.513096
KR1000,코리안리재보험,003690,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2026.2Q,6342691.178006
KR1000,코리안리재보험,003690,손해보험,13,상각후원가측정금융자산,자산,2,2023.3Q,3962285.639708
KR1000,코리안리재보험,003690,손해보험,13,상각후원가측정금융자산,자산,2,2023.4Q,3591434.765027
KR1000,코리안리재보험,003690,손해보험,13,상각후원가측정금융자산,자산,2,2024.1Q,3489956.662012
KR1000,코리안리재보험,003690,손해보험,13,상각후원가측정금융자산,자산,2,2024.2Q,3283319.680525
KR1000,코리안리재보험,003690,손해보험,13,상각후원가측정금융자산,자산,2,2024.3Q,3100017.261194
KR1000,코리안리재보험,003690,손해보험,13,상각후원가측정금융자산,자산,2,2024.4Q,2528450.64092
KR1000,코리안리재보험,003690,손해보험,13,상각후원가측정금융자산,자산,2,2025.1Q,2464027.007675
KR1000,코리안리재보험,003690,손해보험,13,상각후원가측정금융자산,자산,2,2025.2Q,2342381.225346
KR1000,코리안리재보험,003690,손해보험,13,상각후원가측정금융자산,자산,2,2025.3Q,2075870.671486
KR1000,코리안리재보험,003690,손해보험,13,상각후원가측정금융자산,자산,2,2025.4Q,2011535.469471
KR1000,코리안리재보험,003690,손해보험,13,상각후원가측정금융자산,자산,2,2026.1Q,1855723.263989
KR1000,코리안리재보험,003690,손해보험,13,상각후원가측정금융자산,자산,2,2026.2Q,1764883.637063
KR1000,코리안리재보험,003690,손해보험,14,재보험계약자산,자산,2,2023.3Q,2130682.459811
KR1000,코리안리재보험,003690,손해보험,14,재보험계약자산,자산,2,2023.4Q,2061936.343037
KR1000,코리안리재보험,003690,손해보험,14,재보험계약자산,자산,2,2024.1Q,2018665.802616
KR1000,코리안리재보험,003690,손해보험,14,재보험계약자산,자산,2,2024.2Q,1920750.110206
KR1000,코리안리재보험,003690,손해보험,14,재보험계약자산,자산,2,2024.3Q,1964901.383904
KR1000,코리안리재보험,003690,손해보험,14,재보험계약자산,자산,2,2024.4Q,1977661.810967
KR1000,코리안리재보험,003690,손해보험,14,재보험계약자산,자산,2,2025.1Q,1914187.501343
KR1000,코리안리재보험,003690,손해보험,14,재보험계약자산,자산,2,2025.2Q,1895982.462676
KR1000,코리안리재보험,003690,손해보험,14,재보험계약자산,자산,2,2025.3Q,1941503.636864
KR1000,코리안리재보험,003690,손해보험,14,재보험계약자산,자산,2,2025.4Q,1986184.867977
KR1000,코리안리재보험,003690,손해보험,14,재보험계약자산,자산,2,2026.1Q,1924772.187306
KR1000,코리안리재보험,003690,손해보험,14,재보험계약자산,자산,2,2026.2Q,1847076.766908
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2023.1Q,114454.0
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2023.2Q,114454.0
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2023.3Q,96928.872755
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2023.4Q,96559.488797
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2024.1Q,96393.978614
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2024.2Q,96722.433486
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2024.3Q,111137.484556
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2024.4Q,106289.259701
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2025.1Q,103679.569279
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2025.2Q,62007.113413
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2025.3Q,48466.315363
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2025.4Q,49622.490233
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2026.1Q,53894.113585
KR1000,코리안리재보험,003690,손해보험,15,유형자산,자산,2,2026.2Q,75132.304937
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2023.1Q,7661996.0
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2023.2Q,7661996.0
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2023.3Q,6918708.478603
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2023.4Q,8076714.452336
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2024.1Q,7881676.416948
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2024.2Q,8194504.502024
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2024.3Q,8510393.120694
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2024.4Q,8908074.657809
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2025.1Q,8784409.805183
